iter	Passed	Remaining
1673	19858	336034
1674	19870	336011
1675	19882	336005
1676	19893	335988
1677	19905	335976
1678	19918	335975
1679	19930	335966
1680	19941	335953
1681	19954	335949
1682	19965	335931
1683	19980	335959
1684	19992	335962
1685	20004	335945
1686	20016	335941
1687	20028	335932
1688	20039	335908
1689	20052	335907
1690	20063	335887
1691	20075	335872
1692	20087	335863
1693	20099	335849
1694	20111	335841
1695	20122	335825
1696	20134	335807
1697	20146	335797
1698	20158	335782
1699	20170	335774
1700	20181	335755
1701	20193	335742
1702	20205	335733
1703	20217	335730
1704	20229	335713
1705	20241	335698
1706	20252	335683
1707	20264	335671
1708	20277	335674
1709	20289	335665
1710	20301	335649
1711	20313	335639
1712	20325	335630
1713	20337	335625
1714	20349	335617
1715	20361	335604
1716	20373	335593
1717	20385	335582
1718	20396	335567
1719	20409	335569
1720	20421	335566
1721	20434	335559
1722	20446	335552
1723	20457	335536
1724	20469	335521
1725	20481	335505
1726	20493	335494
1727	20505	335492
1728	20518	335492
1729	20530	335485
1730	20542	335487
1731	20555	335481
1732	20566	335467
1733	20578	335451
1734	20590	335441
1735	20602	335428
1736	20613	335411
1737	20626	335408
1738	20638	335397
1739	20650	335393
1740	20662	335384
1741	20674	335375
1742	20686	335368
1743	20698	335357
1744	20710	335341
1745	20722	335327
1746	20734	335317
1747	20745	335302
1748	20757	335281
1749	20769	335273
1750	20781	335269
1751	20793	335258
1752	20805	335248
1753	20817	335238
1754	20828	335217
1755	20842	335232
1756	20853	335216
1757	20865	335202
1758	20877	335188
1759	20888	335170
1760	20900	335153
1761	20912	335151
1762	20924	335136
1763	20935	335115
1764	20947	335094
1765	20958	335081
1766	20970	335068
1767	20982	335054
1768	20994	335039
1769	21005	335012
1770	21017	335003
1771	21029	334995
1772	21041	334983
1773	21053	334973
1774	21064	334956
1775	21076	334944
1776	21088	334935
1777	21100	334922
1778	21112	334917
1779	21123	334893
1780	21135	334877
1781	21147	334867
1782	21159	334863
1783	21171	334850
1784	21182	334830
1785	21195	334825
1786	21207	334820
1787	21219	334808
1788	21231	334795
1789	21242	334780
1790	21254	334768
1791	21265	334746
1792	21276	334721
1793	21289	334714
1794	21301	334706
1795	21312	334690
1796	21324	334670
1797	21335	334655
1798	21348	334652
1799	21359	334634
1800	21371	334623
1801	21383	334612
1802	21396	334619
1803	21409	334619
1804	21421	334615
1805	21433	334600
1806	21445	334589
1807	21457	334579
1808	21469	334576
1809	21481	334571
1810	21493	334560
1811	21505	334551
1812	21517	334536
1813	21530	334538
1814	21542	334528
1815	21554	334526
1816	21567	334521
1817	21579	334514
1818	21590	334496
1819	21603	334503
1820	21616	334501
1821	21628	334488
1822	21640	334485
1823	21652	334474
1824	21665	334478
1825	21677	334470
1826	21689	334461
1827	21701	334454
1828	21713	334435
1829	21725	334429
1830	21737	334417
1831	21749	334403
1832	21761	334393
1833	21773	334383
1834	21784	334370
1835	21796	334361
1836	21808	334344
1837	21820	334329
1838	21832	334321
1839	21844	334311
1840	21855	334285
1841	21866	334271
1842	21879	334263
1843	21891	334256
1844	21902	334236
1845	21914	334222
1846	21926	334217
1847	21939	334214
1848	21951	334208
1849	21963	334199
1850	21975	334185
1851	21987	334179
1852	21999	334170
1853	22010	334153
1854	22022	334138
1855	22034	334132
1856	22047	334126
1857	22059	334114
1858	22070	334104
1859	22085	334125
1860	22095	334099
1861	22108	334097
1862	22119	334076
1863	22131	334060
1864	22142	334043
1865	22154	334031
1866	22166	334011
1867	22178	334007
1868	22190	334002
1869	22202	333983
1870	22214	333973
1871	22226	333961
1872	22237	333949
1873	22249	333929
1874	22260	333912
1875	22272	333898
1876	22284	333890
1877	22297	333886
1878	22309	333886
1879	22321	333874
1880	22333	333858
1881	22345	333858
1882	22357	333843
1883	22370	333848
1884	22382	333838
1885	22395	333841
1886	22409	333860
1887	22421	333850
1888	22433	333844
1889	22444	333823
1890	22456	333809
1891	22468	333790
1892	22479	333776
1893	22491	333761
1894	22503	333751
1895	22516	333750
1896	22527	333735
1897	22539	333729
1898	22551	333717
1899	22563	333702
1900	22575	333692
1901	22587	333680
1902	22598	333663
1903	22610	333649
1904	22622	333635
1905	22634	333629
1906	22647	333626
1907	22658	333612
1908	22670	333591
1909	22681	333577
1910	22693	333561
1911	22705	333553
1912	22718	333550
1913	22729	333535
1914	22741	333520
1915	22752	333501
1916	22764	333482
1917	22775	333469
1918	22787	333455
1919	22799	333443
1920	22811	333429
1921	22823	333422
1922	22835	333406
1923	22847	333395
1924	22859	333385
1925	22871	333376
1926	22883	333365
1927	22894	333353
1928	22906	333336
1929	22918	333324
1930	22929	333309
1931	22942	333302
1932	22953	333287
1933	22966	333282
1934	22978	333273
1935	22990	333262
1936	23002	333255
1937	23014	333242
1938	23027	333245
1939	23038	333227
1940	23050	333214
1941	23062	333204
1942	23074	333202
1943	23086	333189
1944	23097	333169
1945	23109	333150
1946	23121	333138
1947	23133	333127
1948	23147	333144
1949	23159	333138
1950	23171	333133
1951	23183	333124
1952	23195	333112
1953	23207	333096
1954	23219	333091
1955	23231	333075
1956	23242	333059
1957	23254	333051
1958	23267	333049
1959	23278	333028
1960	23290	333018
1961	23302	333004
1962	23314	332992
1963	23325	332976
1964	23337	332962
1965	23350	332968
1966	23362	332957
1967	23376	332968
1968	23387	332953
1969	23400	332948
1970	23412	332937
1971	23424	332930
1972	23436	332928
1973	23448	332918
1974	23460	332901
1975	23472	332895
1976	23484	332878
1977	23495	332860
1978	23509	332870
1979	23521	332867
1980	23533	332856
1981	23545	332844
1982	23557	332836
1983	23569	332822
1984	23581	332815
1985	23593	332801
1986	23605	332793
1987	23617	332777
1988	23629	332768
1989	23642	332779
1990	23654	332770
1991	23666	332751
1992	23678	332744
1993	23689	332727
1994	23702	332724
1995	23713	332708
1996	23726	332699
1997	23738	332691
1998	23749	332673
1999	23761	332655
2000	23774	332667
2001	23786	332650
2002	23799	332652
2003	23811	332645
2004	23823	332638
2005	23834	332620
2006	23846	332610
2007	23859	332600
2008	23870	332585
2009	23884	332600
2010	23896	332595
2011	23908	332583
2012	23921	332577
2013	23932	332566
2014	23944	332549
2015	23956	332534
2016	23968	332528
2017	23981	332539
2018	23993	332527
2019	24006	332519
2020	24018	332511
2021	24029	332492
2022	24041	332484
2023	24053	332472
2024	24065	332457
2025	24076	332443
2026	24089	332433
2027	24101	332424
2028	24113	332415
2029	24125	332408
2030	24137	332400
2031	24150	332404
2032	24162	332391
2033	24174	332382
2034	24186	332373
2035	24198	332363
2036	24210	332351
2037	24222	332338
2038	24234	332327
2039	24246	332318
2040	24258	332314
2041	24271	332318
2042	24283	332308
2043	24295	332297
2044	24307	332286
2045	24320	332278
2046	24331	332262
2047	24344	332261
2048	24359	332290
2049	24371	332277
2050	24384	332293
2051	24396	332279
2052	24408	332262
2053	24420	332256
2054	24432	332243
2055	24444	332232
2056	24455	332217
2057	24468	332210
2058	24479	332197
2059	24491	332177
2060	24503	332168
2061	24515	332154
2062	24526	332140
2063	24538	332128
2064	24549	332108
2065	24561	332094
2066	24575	332103
2067	24586	332090
2068	24599	332082
2069	24611	332082
2070	24623	332066
2071	24635	332056
2072	24647	332047
2073	24659	332033
2074	24670	332016
2075	24682	332002
2076	24695	331997
2077	24707	331990
2078	24719	331979
2079	24730	331964
2080	24742	331945
2081	24753	331929
2082	24765	331914
2083	24777	331903
2084	24789	331896
2085	24801	331886
2086	24813	331876
2087	24826	331872
2088	24840	331890
2089	24852	331881
2090	24864	331872
2091	24876	331859
2092	24887	331836
2093	24899	331825
2094	24912	331827
2095	24924	331820
2096	24936	331802
2097	24948	331793
2098	24960	331788
2099	24972	331783
2100	24984	331773
2101	24996	331761
2102	25008	331748
2103	25020	331730
2104	25032	331722
2105	25044	331711
2106	25055	331691
2107	25067	331681
2108	25079	331665
2109	25091	331654
2110	25102	331640
2111	25115	331634
2112	25126	331619
2113	25138	331606
2114	25150	331597
2115	25162	331583
2116	25175	331584
2117	25187	331572
2118	25198	331553
2119	25210	331545
2120	25222	331532
2121	25233	331513
2122	25246	331512
2123	25258	331498
2124	25270	331487
2125	25283	331490
2126	25295	331477
2127	25306	331462
2128	25318	331450
2129	25329	331426
2130	25341	331415
2131	25353	331400
2132	25365	331388
2133	25376	331364
2134	25388	331354
2135	25400	331346
2136	25411	331328
2137	25424	331324
2138	25437	331332
2139	25449	331317
2140	25461	331312
2141	25473	331292
2142	25484	331276
2143	25497	331271
2144	25509	331262
2145	25520	331248
2146	25532	331237
2147	25544	331224
2148	25556	331212
2149	25567	331193
2150	25579	331178
2151	25590	331160
2152	25603	331154
2153	25615	331143
2154	25627	331132
2155	25639	331120
2156	25650	331108
2157	25664	331111
2158	25675	331098
2159	25687	331086
2160	25700	331081
2161	25711	331064
2162	25723	331053
2163	25734	331034
2164	25747	331028
2165	25758	331008
2166	25769	330990
2167	25783	330999
2168	25795	330989
2169	25807	330979
2170	25819	330965
2171	25830	330949
2172	25842	330931
2173	25854	330923
2174	25866	330917
2175	25879	330911
2176	25891	330904
2177	25903	330895
2178	25915	330882
2179	25927	330869
2180	25939	330866
2181	25950	330844
2182	25963	330843
2183	25975	330828
2184	25987	330814
2185	25999	330807
2186	26011	330792
2187	26023	330786
2188	26035	330775
2189	26047	330765
2190	26059	330755
2191	26070	330732
2192	26082	330719
2193	26093	330704
2194	26106	330703
2195	26118	330689
2196	26129	330672
2197	26141	330663
2198	26153	330646
2199	26165	330632
2200	26177	330621
2201	26189	330614
2202	26202	330611
2203	26214	330603
2204	26225	330590
2205	26237	330575
2206	26249	330564
2207	26261	330549
2208	26273	330540
2209	26284	330523
2210	26296	330511
2211	26308	330499
2212	26320	330490
2213	26331	330469
2214	26343	330454
2215	26354	330435
2216	26366	330414
2217	26377	330399
2218	26389	330381
2219	26401	330372
2220	26413	330366
2221	26425	330352
2222	26436	330334
2223	26448	330315
2224	26460	330305
2225	26471	330289
2226	26484	330291
2227	26497	330287
2228	26509	330276
2229	26521	330263
2230	26532	330250
2231	26544	330230
2232	26555	330218
2233	26567	330202
2234	26579	330196
2235	26592	330192
2236	26604	330177
2237	26616	330167
2238	26627	330151
2239	26639	330145
2240	26652	330137
2241	26663	330121
2242	26675	330106
2243	26687	330092
2244	26699	330082
2245	26711	330071
2246	26722	330055
2247	26734	330048
2248	26746	330032
2249	26758	330017
2250	26769	330002
2251	26782	329997
2252	26794	329986
2253	26805	329972
2254	26817	329961
2255	26829	329943
2256	26841	329931
2257	26852	329912
2258	26864	329899
2259	26876	329894
2260	26888	329885
2261	26900	329875
2262	26913	329872
2263	26926	329869
2264	26937	329848
2265	26949	329837
2266	26961	329826
2267	26972	329810
2268	26984	329800
2269	26996	329789
2270	27008	329779
2271	27021	329773
2272	27035	329784
2273	27046	329768
2274	27059	329763
2275	27071	329753
2276	27082	329740
2277	27095	329742
2278	27108	329734
2279	27119	329721
2280	27131	329708
2281	27143	329698
2282	27155	329688
2283	27167	329676
2284	27179	329665
2285	27191	329646
2286	27203	329641
2287	27214	329618
2288	27226	329611
2289	27238	329597
2290	27250	329581
2291	27262	329575
2292	27274	329562
2293	27286	329555
2294	27298	329543
2295	27309	329526
2296	27321	329515
2297	27333	329495
2298	27345	329489
2299	27357	329478
2300	27369	329470
2301	27381	329456
2302	27392	329436
2303	27404	329429
2304	27417	329423
2305	27428	329407
2306	27440	329391
2307	27452	329378
2308	27464	329370
2309	27476	329363
2310	27488	329346
2311	27500	329336
2312	27511	329321
2313	27523	329308
2314	27536	329312
2315	27548	329299
2316	27560	329284
2317	27572	329273
2318	27584	329267
2319	27596	329255
2320	27608	329249
2321	27622	329258
2322	27634	329242
2323	27646	329234
2324	27658	329221
2325	27670	329213
2326	27682	329200
2327	27694	329194
2328	27706	329179
2329	27717	329164
2330	27729	329149
2331	27741	329135
2332	27753	329127
2333	27765	329122
2334	27777	329103
2335	27789	329091
2336	27800	329078
2337	27812	329065
2338	27826	329076
2339	27838	329060
2340	27850	329056
2341	27862	329042
2342	27874	329032
2343	27886	329025
2344	27898	329008
2345	27910	328996
2346	27922	328985
2347	27933	328966
2348	27945	328961
2349	27957	328950
2350	27969	328935
2351	27981	328922
2352	27993	328912
2353	28005	328907
2354	28018	328902
2355	28029	328887
2356	28041	328871
2357	28052	328853
2358	28064	328843
2359	28077	328836
2360	28088	328821
2361	28100	328805
2362	28112	328800
2363	28124	328790
2364	28136	328777
2365	28148	328767
2366	28160	328758
2367	28172	328744
2368	28184	328730
2369	28196	328721
2370	28208	328715
2371	28220	328704
2372	28232	328687
2373	28244	328674
2374	28256	328663
2375	28267	328643
2376	28279	328639
2377	28292	328633
2378	28306	328649
2379	28319	328644
2380	28330	328632
2381	28342	328618
2382	28355	328613
2383	28366	328597
2384	28379	328590
2385	28390	328576
2386	28402	328566
2387	28414	328550
2388	28426	328536
2389	28437	328519
2390	28449	328503
2391	28461	328492
2392	28472	328473
2393	28484	328466
2394	28496	328452
2395	28508	328443
2396	28520	328429
2397	28531	328412
2398	28543	328404
2399	28556	328398
2400	28568	328384
2401	28579	328368
2402	28591	328356
2403	28603	328350
2404	28614	328326
2405	28626	328315
2406	28638	328303
2407	28650	328291
2408	28662	328284
2409	28674	328275
2410	28686	328263
2411	28698	328247
2412	28710	328236
2413	28722	328228
2414	28734	328217
2415	28746	328204
2416	28758	328197
2417	28771	328189
2418	28782	328176
2419	28794	328163
2420	28806	328154
2421	28818	328137
2422	28829	328116
2423	28841	328103
2424	28853	328096
2425	28865	328082
2426	28876	328066
2427	28887	328041
2428	28898	328019
2429	28910	328009
2430	28922	327994
2431	28934	327984
2432	28946	327981
2433	28959	327976
2434	28970	327954
2435	28981	327936
2436	28993	327927
2437	29005	327910
2438	29016	327890
2439	29028	327878
2440	29040	327870
2441	29053	327865
2442	29065	327858
2443	29078	327856
2444	29090	327843
2445	29102	327832
2446	29116	327846
2447	29128	327835
2448	29140	327833
2449	29153	327825
2450	29165	327816
2451	29177	327809
2452	29190	327802
2453	29201	327788
2454	29215	327795
2455	29228	327792
2456	29240	327782
2457	29253	327782
2458	29264	327767
2459	29277	327759
2460	29289	327751
2461	29300	327733
2462	29312	327718
2463	29323	327699
2464	29335	327688
2465	29347	327676
2466	29359	327663
2467	29371	327654
2468	29382	327639
2469	29395	327632
2470	29406	327615
2471	29418	327598
2472	29429	327583
2473	29441	327571
2474	29453	327555
2475	29464	327539
2476	29476	327530
2477	29488	327516
2478	29500	327505
2479	29511	327485
2480	29522	327464
2481	29535	327459
2482	29547	327448
2483	29559	327437
2484	29571	327426
2485	29583	327420
2486	29595	327407
2487	29607	327391
2488	29618	327371
2489	29629	327349
2490	29639	327324
2491	29651	327310
2492	29663	327303
2493	29675	327285
2494	29687	327275
2495	29698	327259
2496	29710	327242
2497	29722	327227
2498	29734	327219
2499	29745	327202
2500	29757	327184
2501	29767	327158
2502	29779	327143
2503	29791	327135
2504	29802	327116
2505	29814	327104
2506	29827	327102
2507	29839	327090
2508	29850	327074
2509	29862	327055
2510	29873	327039
2511	29885	327025
2512	29896	327009
2513	29908	326992
2514	29919	326970
2515	29930	326948
2516	29941	326925
2517	29952	326910
2518	29964	326900
2519	29975	326880
2520	29987	326867
2521	29999	326853
2522	30010	326830
2523	30021	326808
2524	30033	326794
2525	30044	326774
2526	30055	326754
2527	30067	326742
2528	30078	326723
2529	30089	326706
2530	30101	326690
2531	30113	326676
2532	30125	326667
2533	30136	326645
2534	30148	326633
2535	30159	326619
2536	30172	326619
2537	30185	326614
2538	30197	326603
2539	30208	326583
2540	30220	326569
2541	30232	326564
2542	30245	326559
2543	30256	326545
2544	30268	326535
2545	30280	326519
2546	30291	326503
2547	30303	326484
2548	30313	326460
2549	30324	326437
2550	30336	326421
2551	30346	326393
2552	30358	326377
2553	30369	326357
2554	30380	326342
2555	30391	326316
2556	30402	326299
2557	30414	326279
2558	30425	326258
2559	30437	326248
2560	30448	326231
2561	30459	326212
2562	30471	326195
2563	30482	326179
2564	30494	326167
2565	30507	326162
2566	30519	326152
2567	30530	326134
2568	30542	326119
2569	30554	326111
2570	30565	326093
2571	30577	326078
2572	30588	326064
2573	30599	326042
2574	30610	326020
2575	30622	326003
2576	30633	325984
2577	30644	325965
2578	30655	325943
2579	30666	325924
2580	30678	325906
2581	30689	325890
2582	30701	325877
2583	30713	325866
2584	30725	325851
2585	30736	325830
2586	30747	325815
2587	30759	325799
2588	30770	325780
2589	30781	325763
2590	30792	325740
2591	30803	325720
2592	30814	325702
2593	30826	325688
2594	30838	325670
2595	30849	325658
2596	30861	325644
2597	30873	325637
2598	30885	325618
2599	30895	325595
2600	30907	325581
2601	30918	325563
2602	30930	325545
2603	30941	325527
2604	30952	325510
2605	30964	325500
2606	30976	325482
2607	30987	325464
2608	30998	325446
2609	31009	325424
2610	31020	325403
2611	31032	325393
2612	31044	325376
