iter	MultiClass	Accuracy
844	-0.8578431454	0.6438148148
845	-0.8577895246	0.6438220011
846	-0.8577470978	0.6438181316
847	-0.8577285793	0.6438242123
848	-0.8576882255	0.643830293
849	-0.8576500829	0.6438297402
850	-0.8576088999	0.6438164732
851	-0.8575697899	0.6438120509
852	-0.8575342731	0.6438214483
853	-0.8575049751	0.6438325041
854	-0.8574662797	0.6438358209
855	-0.8574263405	0.6438385849
856	-0.8573868159	0.6438391376
857	-0.8573521973	0.643840796
858	-0.8573141238	0.6438358209
859	-0.8572732172	0.6438419016
860	-0.8572356274	0.6438380321
861	-0.8571936153	0.6438313986
862	-0.8571673577	0.6438286346
863	-0.8571334301	0.6438313986
864	-0.85708589	0.6438363737
865	-0.8570461581	0.6438430072
866	-0.857011885	0.6438341625
867	-0.8569827253	0.6438319514
868	-0.8569484522	0.643830293
869	-0.8569089967	0.6438297402
870	-0.856871476	0.6438352681
871	-0.8568343007	0.6438385849
872	-0.8567974019	0.6438396904
873	-0.8567587065	0.6438452184
874	-0.856727681	0.643840796
875	-0.8566956882	0.64384356
876	-0.8566668049	0.6438479823
877	-0.8566264511	0.6438446656
878	-0.856594251	0.6438518519
879	-0.856568408	0.6438490879
880	-0.8565346877	0.6438529574
881	-0.8565035931	0.6438452184
882	-0.8564684909	0.6438441128
883	-0.8564331122	0.6438347153
884	-0.8563965589	0.6438385849
885	-0.8563600055	0.6438380321
886	-0.8563192371	0.6438319514
887	-0.8562952598	0.6438391376
888	-0.8562697623	0.6438385849
889	-0.856238806	0.6438380321
890	-0.8562044638	0.6438297402
891	-0.856166874	0.643830293
892	-0.856129215	0.6438242123
893	-0.856097775	0.6438380321
894	-0.8560653676	0.6438347153
895	-0.856027225	0.6438325041
896	-0.8560104339	0.6438347153
897	-0.8559820343	0.6438319514
898	-0.8559463792	0.6438347153
899	-0.8559133499	0.6438330569
900	-0.855883361	0.6438419016
901	-0.8558558596	0.6438479823
902	-0.8558334715	0.6438463239
903	-0.855806592	0.6438606965
904	-0.8557676893	0.6438606965
905	-0.8557415008	0.6438512991
906	-0.855707435	0.6438546158
907	-0.855681592	0.6438573798
908	-0.8556481481	0.6438667772
909	-0.8556153952	0.6438629077
910	-0.8555978441	0.6438634605
911	-0.8555739359	0.6438651189
912	-0.8555438778	0.6438772803
913	-0.8555186567	0.6438662244
914	-0.8554865948	0.6438756219
915	-0.8554553621	0.6438711996
916	-0.8554241294	0.6438778331
917	-0.8553944168	0.6438761747
918	-0.855365948	0.6438717523
919	-0.8553310531	0.6438756219
920	-0.8552967109	0.6438717523
921	-0.8552697623	0.6438734107
922	-0.8552453013	0.643880597
923	-0.8552166943	0.6438767275
924	-0.8551920951	0.6438778331
925	-0.8551608624	0.6438772803
926	-0.8551428275	0.6438789386
927	-0.8551138751	0.6438745163
928	-0.8550863737	0.6438783858
929	-0.8550572139	0.6438750691
930	-0.8550371752	0.6438728579
931	-0.8550087756	0.6438783858
932	-0.8549882532	0.6438750691
933	-0.8549669707	0.6438811498
934	-0.8549449972	0.643880597
935	-0.854919016	0.6438789386
936	-0.8548923438	0.643883361
937	-0.8548757601	0.6438872305
938	-0.8548539248	0.6438944168
939	-0.8548348535	0.6438927584
940	-0.8548157822	0.6438944168
941	-0.8547795744	0.6438944168
942	-0.8547541459	0.6438899945
943	-0.8547252626	0.6438905473
944	-0.8547017689	0.6438877833
945	-0.8546699143	0.6438861249
946	-0.8546506357	0.6438905473
947	-0.8546274185	0.6438922056
948	-0.8545938364	0.6438927584
949	-0.8545638474	0.6438944168
950	-0.8545367606	0.6438944168
951	-0.854516031	0.6438861249
952	-0.8544921227	0.6438888889
953	-0.8544675235	0.6438916528
954	-0.8544505252	0.6438872305
955	-0.8544297955	0.6438911001
956	-0.8544028469	0.6438855721
957	-0.8543741017	0.6438905473
958	-0.8543488115	0.6438811498
959	-0.8543284964	0.6438839138
960	-0.8543052792	0.6438899945
961	-0.8542820619	0.6438767275
962	-0.8542584301	0.6438783858
963	-0.8542343836	0.6438789386
964	-0.8542113737	0.6438883361
965	-0.8541821448	0.6438922056
966	-0.85415644	0.6438993919
967	-0.8541290768	0.6439010503
968	-0.8541101437	0.6438993919
969	-0.8540865119	0.6438960752
970	-0.8540621891	0.6438971808
971	-0.8540422886	0.6438977336
972	-0.8540201769	0.6439004975
973	-0.8539930901	0.6438949696
974	-0.8539781647	0.643896628
975	-0.853948314	0.6438933112
976	-0.8539282753	0.6438883361
977	-0.8539068546	0.6438905473
978	-0.8538891653	0.6438850193
979	-0.8538674682	0.6438916528
980	-0.8538378248	0.6438894417
981	-0.8538076285	0.6438861249
982	-0.8537826147	0.6438933112
983	-0.8537678275	0.6438955224
984	-0.8537465451	0.6439038143
985	-0.8537247098	0.6438944168
986	-0.8537008706	0.6438922056
987	-0.8536757877	0.6438955224
988	-0.8536498065	0.6439038143
989	-0.8536270039	0.6439010503
990	-0.8536051686	0.6439060254
991	-0.8535807076	0.6439104478
992	-0.8535579049	0.6439087894
993	-0.85353144	0.6439121061
994	-0.8535143726	0.6439192924
995	-0.8534899116	0.6439159757
996	-0.853470702	0.6439126589
997	-0.8534481067	0.6439087894
998	-0.8534257186	0.6439093422
999	-0.8534093422	0.6439087894
1000	-0.8533911001	0.6439148701
1001	-0.8533740326	0.6439181868
1002	-0.8533626313	0.6439198452
1003	-0.8533441819	0.6439198452
1004	-0.853323314	0.6439209508
1005	-0.8533021006	0.643920398
1006	-0.8532827529	0.643923162
1007	-0.8532617468	0.6439198452
1008	-0.8532412935	0.6439248203
1009	-0.8532226368	0.6439286899
1010	-0.8532048093	0.6439286899
1011	-0.8531909895	0.6439198452
1012	-0.853169016	0.6439242676
1013	-0.853155749	0.6439303483
1014	-0.8531372305	0.6439281371
1015	-0.8531225815	0.6439297955
1016	-0.8531087617	0.6439331122
1017	-0.8530876866	0.6439408513
1018	-0.8530637092	0.643944168
1019	-0.8530407684	0.643933665
1020	-0.853014649	0.643933665
1021	-0.852997236	0.6439286899
1022	-0.8529784411	0.6439402985
1023	-0.8529557767	0.643944168
1024	-0.852935738	0.6439447208
1025	-0.8529213654	0.6439391929
1026	-0.8528982863	0.6439519071
1027	-0.852883361	0.6439513543
1028	-0.8528651189	0.6439519071
1029	-0.8528489497	0.6439546711
1030	-0.8528365119	0.6439546711
1031	-0.8528133637	0.6439657269
1032	-0.8527956053	0.6439640685
1033	-0.8527766722	0.6439668325
1034	-0.8527596739	0.6439684909
1035	-0.852738115	0.6439701493
1036	-0.8527204256	0.6439646213
1037	-0.8527013543	0.6439657269
1038	-0.8526833195	0.6439784411
1039	-0.8526739912	0.6439729132
1040	-0.8526590658	0.6439795467
1041	-0.8526383361	0.6439773355
1042	-0.8526226506	0.6439767828
1043	-0.8526039248	0.6439718076
1044	-0.8525900359	0.64397623
1045	-0.8525673024	0.6439789939
1046	-0.8525465727	0.6439773355
1047	-0.8525299889	0.6439900498
1048	-0.8525117468	0.6439889442
1049	-0.8524943339	0.6439983416
1050	-0.8524729132	0.6440060807
1051	-0.852453911	0.643997236
1052	-0.8524367054	0.644
1053	-0.8524219873	0.6439983416
1054	-0.852407822	0.6439977888
1055	-0.8523909619	0.6440033167
1056	-0.8523727888	0.6440088447
1057	-0.8523608347	0.6440210061
1058	-0.8523406578	0.6440226645
1059	-0.85232055	0.6440204533
1060	-0.8523091487	0.6440298507
1061	-0.8522950525	0.6440243228
1062	-0.8522801271	0.6440199005
1063	-0.8522634052	0.6440254284
1064	-0.8522457159	0.6440337203
1065	-0.8522354892	0.6440315091
1066	-0.8522193201	0.6440304035
1067	-0.852203911	0.6440386954
1068	-0.8521851852	0.6440414594
1069	-0.8521677032	0.6440348259
1070	-0.8521535379	0.6440386954
1071	-0.8521344666	0.6440403538
1072	-0.8521113875	0.6440486457
1073	-0.8520992261	0.6440409066
1074	-0.8520860282	0.6440436705
1075	-0.8520661968	0.6440447761
1076	-0.8520471255	0.644050304
1077	-0.8520352405	0.644050304
1078	-0.8520138198	0.6440475401
1079	-0.8520016584	0.644042565
1080	-0.8519890824	0.6440442233
1081	-0.8519709784	0.6440525152
1082	-0.8519587479	0.6440447761
1083	-0.8519473466	0.6440464345
1084	-0.8519320066	0.6440514096
1085	-0.8519181868	0.6440453289
1086	-0.851909895	0.6440409066
1087	-0.8518949696	0.6440392482
1088	-0.8518740326	0.6440464345
1089	-0.8518555832	0.6440580431
1090	-0.8518380321	0.644063571
1091	-0.8518222084	0.6440807076
1092	-0.8518123273	0.6440690989
1093	-0.8517947761	0.6440713101
1094	-0.8517866224	0.6440718629
1095	-0.8517704533	0.6440713101
1096	-0.8517548369	0.6440757324
1097	-0.8517439884	0.6440713101
1098	-0.8517365948	0.6440773908
1099	-0.8517177308	0.6440762852
1100	-0.8517067441	0.6440762852
1101	-0.8516937535	0.6440729685
1102	-0.8516803483	0.6440718629
1103	-0.8516655611	0.6440679934
1104	-0.8516511885	0.6440685462
1105	-0.851631288	0.6440713101
1106	-0.8516202322	0.6440646766
1107	-0.851608969	0.6440652294
1108	-0.8515966694	0.6440641238
1109	-0.8515838861	0.6440585959
1110	-0.8515725539	0.6440718629
1111	-0.8515552792	0.6440762852
1112	-0.8515392482	0.6440779436
1113	-0.8515252902	0.6440784964
1114	-0.8515121614	0.6440735213
1115	-0.8515012438	0.6440779436
1116	-0.8514894279	0.6440818132
1117	-0.8514738115	0.6440829187
1118	-0.8514593698	0.6440840243
1119	-0.8514464483	0.6440884467
1120	-0.8514293809	0.6440845771
1121	-0.851409895	0.6440906578
1122	-0.8513988391	0.6440867883
1123	-0.851381979	0.644103372
1124	-0.8513678828	0.6441055832
1125	-0.8513579326	0.6441022664
1126	-0.8513395522	0.6441072416
1127	-0.8513164732	0.6441088999
1128	-0.8512987839	0.6441072416
1129	-0.8512844113	0.6441100055
1130	-0.8512736318	0.6441050304
1131	-0.8512603648	0.6441144279
1132	-0.8512477197	0.6441155334
1133	-0.8512334163	0.6441127695
1134	-0.851220702	0.6441100055
1135	-0.8512056385	0.6441066888
1136	-0.8511911277	0.6441133223
1137	-0.8511764787	0.6441160862
1138	-0.8511632117	0.6441138751
1139	-0.8511521559	0.6441133223
1140	-0.8511388198	0.6441133223
1141	-0.8511291459	0.6441155334
1142	-0.8511115948	0.6441111111
1143	-0.8510953566	0.6441088999
1144	-0.8510803621	0.6441133223
1145	-0.8510689608	0.6441066888
1146	-0.8510554174	0.6441044776
1147	-0.8510460199	0.6441083472
1148	-0.8510372443	0.6441138751
1149	-0.8510282615	0.6441210614
1150	-0.8510187258	0.644116639
1151	-0.8510029022	0.644119403
1152	-0.8509906025	0.644116639
1153	-0.8509800995	0.6441182974
1154	-0.8509679381	0.6441188502
1155	-0.8509570205	0.6441149807
1156	-0.85094555	0.6441177446
1157	-0.8509332504	0.644116639
1158	-0.850922471	0.6441111111
1159	-0.8509076838	0.6441149807
1160	-0.8508933803	0.6441155334
1161	-0.8508789386	0.6441249309
1162	-0.8508723051	0.6441310116
1163	-0.8508590381	0.644129906
1164	-0.8508495025	0.6441254837
1165	-0.8508398286	0.6441271421
1166	-0.850823314	0.6441293532
1167	-0.8508069375	0.6441304588
1168	-0.8507972637	0.6441293532
1169	-0.8507873134	0.6441304588
1170	-0.8507790216	0.6441343284
1171	-0.8507631979	0.6441354339
1172	-0.8507457159	0.6441442786
1173	-0.8507291321	0.6441415146
1174	-0.8507180763	0.6441387507
1175	-0.8507035655	0.6441409619
1176	-0.8506886401	0.6441415146
1177	-0.8506733002	0.6441453842
1178	-0.8506561636	0.6441503593
1179	-0.8506451078	0.6441492537
1180	-0.8506357794	0.6441370923
1181	-0.8506194721	0.6441381979
1182	-0.8506105583	0.6441415146
1183	-0.8506010918	0.6441365395
1184	-0.8505912797	0.644143173
1185	-0.850579602	0.6441503593
1186	-0.8505672333	0.6441437258
1187	-0.8505573521	0.6441442786
1188	-0.8505440851	0.6441420674
1189	-0.8505323383	0.644145937
1190	-0.8505193477	0.6441415146
1191	-0.8505057352	0.6441420674
1192	-0.8504915699	0.6441470426
1193	-0.8504787175	0.6441492537
1194	-0.850469251	0.6441487009
1195	-0.8504570205	0.6441464898
1196	-0.8504447899	0.6441420674
1197	-0.850434356	0.6441509121
1198	-0.8504250967	0.6441520177
1199	-0.8504125207	0.6441470426
1200	-0.8503993919	0.6441503593
1201	-0.8503879906	0.6441558872
1202	-0.8503784549	0.6441603096
1203	-0.8503648425	0.6441619679
1204	-0.850357518	0.6441636263
1205	-0.8503529574	0.6441686014
1206	-0.8503396904	0.6441658375
1207	-0.8503297402	0.6441580984
1208	-0.8503185462	0.64415644
1209	-0.8503067993	0.6441558872
1210	-0.8502987148	0.6441558872
1211	-0.8502851023	0.6441558872
1212	-0.8502777778	0.6441586512
1213	-0.850263267	0.6441713654
1214	-0.8502551133	0.6441680486
1215	-0.8502470978	0.6441774461
1216	-0.8502377004	0.6441746821
1217	-0.8502289939	0.6441796573
1218	-0.8502173162	0.644172471
1219	-0.8502103372	0.6441719182
1220	-0.8501990741	0.6441686014
1221	-0.8501930625	0.6441686014
1222	-0.8501831122	0.6441741294
1223	-0.8501728856	0.6441708126
1224	-0.8501639718	0.6441674959
1225	-0.850152916	0.6441652847
1226	-0.8501390271	0.6441652847
1227	-0.8501272112	0.644172471
1228	-0.8501165008	0.6441741294
1229	-0.850105445	0.644172471
1230	-0.8500954947	0.6441691542
1231	-0.8500870647	0.6441719182
1232	-0.8500744196	0.6441785517
1233	-0.8500666114	0.6441791045
1234	-0.8500575594	0.6441923715
1235	-0.8500462963	0.6441901603
1236	-0.850037728	0.644185738
1237	-0.8500263267	0.6441945826
1238	-0.8500181039	0.6441923715
1239	-0.8500037313	0.6441912659
1240	-0.8499969596	0.6441967938
1241	-0.8499897734	0.6442023217
1242	-0.8499812051	0.6442117192
1243	-0.849973466	0.6442039801
1244	-0.8499638612	0.6442039801
1245	-0.8499579878	0.6441984522
1246	-0.8499414041	0.6441995578
1247	-0.8499340796	0.6442050857
1248	-0.8499249585	0.6442028745
1249	-0.8499110006	0.6441973466
1250	-0.8499049889	0.6441951354
1251	-0.849892482	0.6442028745
1252	-0.8498851575	0.6442050857
1253	-0.849874309	0.6442089552
1254	-0.8498645661	0.6442100608
1255	-0.8498536484	0.6442128248
1256	-0.8498466694	0.6442084024
1257	-0.8498391376	0.644212272
1258	-0.849831675	0.6442089552
1259	-0.8498207573	0.644212272
1260	-0.8498131564	0.6442084024
1261	-0.8498017551	0.6442100608
1262	-0.849787037	0.6442155887
1263	-0.8497817164	0.6442194583
1264	-0.8497685185	0.644222775
1265	-0.8497576009	0.6442200111
1266	-0.8497505528	0.6442200111
1267	-0.8497415699	0.6442266446
1268	-0.8497303759	0.6442321725
1269	-0.849721393	0.6442238806
1270	-0.8497101299	0.6442271973
1271	-0.849701838	0.6442316197
1272	-0.849696932	0.6442266446
1273	-0.849685047	0.6442288557
1274	-0.8496768933	0.6442288557
1275	-0.8496698452	0.6442277501
1276	-0.8496634881	0.6442271973
1277	-0.8496587894	0.6442316197
1278	-0.8496533997	0.6442299613
1279	-0.8496446241	0.6442332781
1280	-0.8496368159	0.6442310669
1281	-0.849627764	0.6442321725
1282	-0.849618021	0.6442266446
1283	-0.8496064815	0.644222775
1284	-0.8495959784	0.6442283029
1285	-0.8495867883	0.6442260918
1286	-0.8495772526	0.6442260918
1287	-0.8495682698	0.6442277501
1288	-0.849555141	0.6442238806
1289	-0.8495471255	0.6442283029
1290	-0.849537037	0.6442294085
1291	-0.8495290907	0.6442139303
1292	-0.8495233554	0.6442222222
1293	-0.8495130597	0.6442321725
1294	-0.8495050442	0.6442266446
1295	-0.8494959923	0.6442205638
1296	-0.8494841763	0.6442244334
1297	-0.8494744334	0.6442211166
1298	-0.849465796	0.6442288557
1299	-0.8494581951	0.6442299613
1300	-0.8494512852	0.644225539
1301	-0.8494420951	0.6442211166
1302	-0.8494328358	0.6442233278
1303	-0.8494239912	0.6442216694
1304	-0.8494180486	0.6442271973
1305	-0.849407131	0.6442332781
1306	-0.8493998065	0.6442354892
1307	-0.8493944168	0.644236042
1308	-0.8493853648	0.6442349364
1309	-0.8493729961	0.644236042
1310	-0.8493649807	0.6442465451
1311	-0.8493569652	0.6442382532
1312	-0.8493496407	0.6442393588
1313	-0.8493392067	0.6442421227
1314	-0.8493320896	0.6442426755
1315	-0.8493258706	0.6442371476
1316	-0.8493146075	0.6442437811
1317	-0.849299613	0.644238806
1318	-0.8492891791	0.6442476506
1319	-0.8492813018	0.6442542841
1320	-0.8492738391	0.6442559425
1321	-0.849268864	0.6442553897
1322	-0.8492600193	0.6442531786
1323	-0.8492512438	0.6442542841
1324	-0.84924233	0.6442581537
1325	-0.8492335544	0.6442598121
1326	-0.849224848	0.6442598121
1327	-0.8492146213	0.6442537313
1328	-0.8492070205	0.6442642344
1329	-0.8491998342	0.6442719735
1330	-0.8491926479	0.6442719735
1331	-0.8491858762	0.6442675511
1332	-0.8491790354	0.6442703151
1333	-0.8491684632	0.6442741846
1334	-0.8491590658	0.6442791598
1335	-0.8491516031	0.6442808181
1336	-0.8491404091	0.6442780542
1337	-0.8491343284	0.6442775014
1338	-0.8491286622	0.6442736318
1339	-0.8491189884	0.6442808181
1340	-0.8491160862	0.6442725263
1341	-0.8491093145	0.6442763958
1342	-0.849102681	0.644278607
1343	-0.849092869	0.6442819237
1344	-0.849080984	0.6442802653
1345	-0.84907055	0.6442813709
1346	-0.8490608071	0.6442835821
1347	-0.8490545882	0.644286346
1348	-0.8490465727	0.6442846877
1349	-0.8490361388	0.6442808181
1350	-0.8490287452	0.6442841349
1351	-0.8490207988	0.644278607
1352	-0.8490138198	0.644278607
1353	-0.8490062189	0.6442797125
1354	-0.8489995163	0.6442841349
1355	-0.8489905334	0.6442907684
1356	-0.848987424	0.6442852405
1357	-0.848982518	0.6442857933
1358	-0.8489788557	0.6442885572
1359	-0.8489704256	0.6442896628
1360	-0.8489633776	0.6442885572
1361	-0.8489564677	0.6442913212
1362	-0.8489474157	0.6442985075
1363	-0.8489419569	0.644302377
1364	-0.8489355998	0.6443045882
1365	-0.8489245439	0.6443034826
1366	-0.8489187396	0.6443062465
1367	-0.8489130735	0.644305141
1368	-0.8489045053	0.6443007186
1369	-0.8488953842	0.644305141
1370	-0.8488891653	0.6443029298
1371	-0.8488837756	0.6443067993
1372	-0.8488749309	0.6443056938
1373	-0.8488681592	0.6443062465
1374	-0.848860351	0.6443161968
1375	-0.8488511609	0.6443134328
1376	-0.8488425926	0.6443106689
1377	-0.8488347153	0.6443101161
1378	-0.8488279436	0.6443189608
1379	-0.8488208955	0.6443255943
1380	-0.8488174406	0.6443255943
1381	-0.8488070066	0.6443206191
1382	-0.8487947761	0.6443195135
1383	-0.8487856551	0.6443244887
1384	-0.8487781924	0.6443266998
1385	-0.8487707297	0.6443217247
1386	-0.8487602266	0.6443250415
1387	-0.8487508292	0.6443305694
1388	-0.8487421227	0.644328911
1389	-0.8487325871	0.6443266998
1390	-0.8487250553	0.6443222775
1391	-0.8487174544	0.644326147
1392	-0.8487119956	0.6443206191
1393	-0.8487016307	0.6443283582
1394	-0.8486912659	0.644331675
1395	-0.848682283	0.644331675
1396	-0.8486756495	0.6443228303
1397	-0.8486726783	0.644326147
1398	-0.848666874	0.6443300166
1399	-0.8486560254	0.6443244887
1400	-0.848648079	0.6443305694
1401	-0.8486399945	0.644326147
1402	-0.8486323245	0.6443250415
1403	-0.8486290077	0.6443255943
1404	-0.8486250691	0.6443278054
1405	-0.848620785	0.6443283582
1406	-0.8486153952	0.644331675
1407	-0.8486090381	0.644328911
1408	-0.848600539	0.6443283582
1409	-0.8485931454	0.6443294638
1410	-0.848587272	0.6443355445
1411	-0.8485808458	0.6443322278
1412	-0.8485700663	0.644331675
1413	-0.848566335	0.6443311222
1414	-0.8485594251	0.6443333333
1415	-0.8485511332	0.644328911
1416	-0.8485451216	0.6443250415
1417	-0.8485393864	0.6443228303
1418	-0.848534895	0.644326147
1419	-0.8485287452	0.6443294638
1420	-0.8485219735	0.6443266998
1421	-0.8485114013	0.6443222775
1422	-0.848503524	0.6443322278
1423	-0.8484968214	0.6443266998
1424	-0.8484915699	0.644328911
1425	-0.8484854892	0.644331675
1426	-0.8484756772	0.644328911
1427	-0.8484704256	0.6443305694
1428	-0.848462963	0.6443338861
1429	-0.8484550857	0.644339414
1430	-0.8484477612	0.6443344389
1431	-0.8484419569	0.6443327805
1432	-0.8484328358	0.6443300166
1433	-0.8484290354	0.644328911
1434	-0.848420398	0.6443300166
1435	-0.8484107933	0.6443355445
1436	-0.8484083057	0.644342178
1437	-0.8484036761	0.6443416252
1438	-0.84839801	0.6443432836
1439	-0.8483922056	0.6443416252
1440	-0.8483872996	0.6443377557
1441	-0.8483800442	0.6443410724
1442	-0.8483753455	0.6443383085
1443	-0.8483665008	0.644342178
1444	-0.8483600746	0.6443399668
1445	-0.8483529574	0.6443460475
1446	-0.8483439746	0.6443477059
1447	-0.8483354063	0.6443488115
1448	-0.8483272526	0.6443477059
1449	-0.8483202045	0.6443454947
1450	-0.8483138474	0.644344942
1451	-0.848303759	0.6443443892
1452	-0.8482989912	0.6443477059
1453	-0.848291874	0.6443438364
1454	-0.8482873134	0.6443405196
1455	-0.848280749	0.6443493643
1456	-0.8482733554	0.6443499171
1457	-0.8482675511	0.6443559978
1458	-0.8482589829	0.6443477059
1459	-0.8482529022	0.6443405196
1460	-0.8482489635	0.644342178
